id,director
67390,"[b""Robert Vincent O'Neill""]"
81463,[b'Paul Grau']
68482,[b'Alfred Sole']
55996,[b'John D. Lamond']
29638,[b'Jeff Leroy']
188836,[b'Jimmy Shaw']
378918,[b'Sutton Roley']
81672,[b'Gianluigi Calderone']
26334,[b'Joseph Guzman']
86707,[b'Sakari Kirjavainen']
384683,[b'Wojciech Kasperski']
374515,[b'Doug Campbell']
414610,[b'Doug Campbell']
286567,[b'Stewart Hendler']
42078,[b'Rex Piano']
377276,[b'Antonin Peretjatko']
99896,[b'Rodrigo Moreno']
376004,[b'H.M. Coakley']
99536,[b'Ray Laurent']
386100,[b'Gordian Maugg']
69484,"[b'Isao Takahata', b'Aleksandr Petrov', b'Raoul Servais', b'Kihachiro Kawamoto', b'Yuriy Norshteyn', b'Koji Yamamura', b'B\xc5\x99etislav Pojar ', b'Jacques Drouin', b'Co Hoedeman', b'Shinichi Suzuki', b'Reiko Okuyama', b'Yoichi Kotabe', b'Mark Baker', b'Y\xc3\xb4ichi Kotabe']"
381073,[b'Logan Kibens']
414067,[b'Philippe Gagnon']
412924,[b'Mat Whitecross']
28425,[b'Ford Beebe']
292510,[b'Michael Curtiz']
52949,[b'Kenneth Johnson']
285814,[b'Tony Klinger']
42100,[]
159538,[]
97128,[b'Luis Oliveros']
369567,[b'Arturo Ruiz Castillo']
359805,"[b'Arnaud Larrieu', b'Jean-Marie Larrieu']"
417028,[b'Jay Karas']
402543,[b'Director X.']
30768,[b'Andy Wolk']
299590,[b'John Bradshaw']
413440,[b'Steven R. Monroe']
237709,[b'Michael DeCarlo']
30351,[b'Ron Oliver']
398891,[b'Gustavo Ron']
150657,[b'Leslie Hope']
412974,[b'Mel Damski']
414767,[b'Terry Ingram']
251630,[b'Bradford May']
310417,[b'Stephen Bridgewater']
370765,[b'Ali Scher']
343858,[b'Kevin Connor']
330161,[b'Scott Smith']
348631,[b'Scott Smith']
243987,[b'David Giles']
403330,[b'Ron Oliver']
290100,[b'Roel Mondelaers']
420703,[b'Halder Gomes']
385737,[b'Sophia Takal']
332742,"[b'Andy Schocken', b'Sharmeen Obaid-Chinoy']"
360284,[b'Valerie Weiss']
402298,[b'Mick Jackson']
422127,[b'Aaron Fronk']
377448,[b'Kenny Ortega']
164134,[b'Wendy J.N. Lee']
343611,[b'Edward Zwick']
316021,[b'Matthew Ross']
415078,[b'Alex Horwitz']
291356,[b'Ti West']
109841,[b'Victor Halperin']
121111,"[b'David Weisman', b'Nelson Lyon']"
421958,[b'Lars Kraume']
333072,[b'Hiroshi Shinagawa']
269057,[b'Jeffrey St. Jules']
385722,[b'Kyung Ho Lee']
258809,[b'Sidney Lanfield']
346388,[b'Jamie Adams']
348320,[b'Martijn Heijne']
87035,[b'Dave Schram']
315252,[b'Will Koopman']
258113,[b'Will Koopman']
405763,[]
111457,[b'Alfred E. Green']
81420,[b'John Bradshaw']
120055,[b'Michael Scott']
74491,[b'Gavin Millar']
114108,[b'Georges M\xc3\xa9li\xc3\xa8s']
247158,[]
61736,[b'Danny Huston']
22579,[b'Mark A. Reyes']
263260,[b'Fritz Genschow']
419771,[b'Nikolai Dostal']
405656,[b'Sotiris Dounoukos']
339894,[b'Jochen Alexander Freydank']
421281,"[b'Andrew Coats', b'Lou Hamou-Lhadj']"
366887,[b'Jelle de Jonge']
421619,[b'Rajko Grli\xc4\x87']
365267,[b'Dariusz Gajewski']
366696,[b'Cassie Jaye']
187790,[b'Roger Corman']
13626,[b'Nikolaj Arcel']
326285,[b'Ewan McGregor']
422514,[b'John Lechago']
43022,[b'Joseph M. Newman']
44787,"[b'Leo Hurwitz', b'Paul Strand']"
179057,[b'Rudolph Mat\xc3\xa9']
282225,[b'Youssef Chahine']
218299,[b'Alfred E. Green']
72394,[b'Armand Mastroianni']
114471,[b'Orville O. Dull']
50699,[b'Jay Woelfel']
421854,[b'Anthony Giordano']
333318,[b'Adri\xc3\xa1n Garc\xc3\xada Bogliano']
392058,[b'Vincent Masciale']
413770,[b'Roger Mainwood']
360029,[b'Werner Herzog']
339152,"[b'Holly Morris', b'Anne Bogart']"
352094,[b'Joe Menendez']
55739,[b'Harvey Frost']
51443,[b'Karen Arthur']
26987,[b'Catherine Cyran']
374461,[b'Bruce Beresford']
187276,[b'Amanda Gusack']
57843,[b'Jon Hess']
79871,[b'Roman Cheung']
204051,[b'Im Kwon-taek']
278544,"[b'Harris Done', b'James Moll']"
336216,[b'Radu Muntean']
102870,[b'Filippos Tsitos']
410718,[b'Fisher Stevens']
29136,[b'Jeff Bleckner']
59762,[b'Brian Yuzna']
46718,[b'Joaquim Dos Santos']
397514,[b'Nick Jongerius']
421851,[b'Michael Moore']
113649,"[b'Kim Jho Gwang-soo', b'Eun-kyung Jo', b'Hong Dongmyung']"
381737,[b'Leslie Libman']
61722,[b'Michael Steiner']
111118,"[b'Joshua Tickell', b'Rebecca Harrell Tickell']"
334541,[b'Kenneth Lonergan']
334543,[b'Garth Davis']
345918,[b'Zack Whedon']
374440,[b'Andrew Ahn']
370382,[b'Panos Glykofrydis']
283792,"[b'Panos Glykofrydis', b'Dinos Katsouridis']"
164827,[b'Dinos Katsouridis']
185111,[b'Thanasis Vengos']
296344,[b'Alekos Sakellarios']
300321,[b'Matt Stuertz']
407799,[b'Gideon Bradshaw']
294409,[]
403450,[b'Pif']
39340,[b'Walerian Borowczyk']
42123,[b'Geoff Murphy']
415214,[b'Dante Lam']
48601,[b'Emmanuelle Bercot']
42872,"[b'Ciro Ippolito', b'Biagio Proietti']"
107443,[b'Irving Rapper']
306383,[]
230628,[b'Tomoyuki Takimoto']
101665,[b'Yukihiko Tsutsumi']
407559,[b'Oz Perkins']
397243,[b'Andr\xc3\xa9 \xc3\x98vredal']
402536,[b'Franck Dion']
64501,[b'Jagmohan Mundhra']
117337,[b'Pooja Bhatt']
402370,[b'Ian Bonh\xc3\xb4te']
319096,[b'Angela Bassett']
366269,"[b'Sam Dunn', b'Scot McFadyen', b'Manfred Becker']"
74593,[]
16143,[b'Alain Desrochers']
145963,[b'Dave Fleischer']
27953,[b'\xc3\x96mer Varg\xc4\xb1']
139272,[b'Osman S\xc4\xb1nav']
419639,[b'Michael J. Gallagher']
41725,[b'Byron Haskin']
413279,[b'Taika Waititi']
353728,[b'Stephen Dunn']
340684,[b'Joey Kuhn']
338964,[b'Mark Waters']
291413,[b'Phil Claydon']
302042,[b'Curtis Crawford']
270007,[b'Jim Gillespie']
105121,"[b'Turner Ross', b'Bill Ross IV']"
40070,[b'Richard Yeung Kuen']
345888,[b'Kim Kwang-tae']
159469,[b'John Berry']
168647,[b'Kevin Hooks']
419330,[b'Chris Reading']
413471,[b'Kevin Pollak']
413361,[b'Brett Harvey']
355065,[b'Lars Kraume']
289180,"[b'Rania Attieh', b'Daniel Garcia']"
348896,[b'Vivienne De Courcy']
409160,[b'Jia Wei Kan']
340402,[b'David E. Talbert']
340223,[b'Ron Davis']
208039,[b'Kevin Macdonald']
50317,[b'Lance Weiler']
117038,[b'Jennifer Dworkin']
85125,[b'Sandhya Suri']
111103,[b'Ross McElwee']
360292,[b'Neil Johnson']
13943,[b'Paul Goldman']
359151,"[b'Martin Butler', b'Bentley Dean']"
281713,[]
386743,[b'\xc3\x89tienne-Jules Marey']
336380,[b'Georges Demen\xc3\xbf']
423525,[b'Taneli Mustonen']
112119,"[b'Jim Munroe', b'Jim Morrison', b'Chris McCawley', b'Tate Young']"
393445,[b'Karan Johar']
333665,[b'Daryl Wein']
337550,"[b'Dano Johnson', b'Jeffrey Travis']"
189225,[b'William Klein']
420511,[b'Damian Lee']
385372,[b'Hisonni Johnson']
417936,[b'Letia Clouston']
48406,[b'John Hough']
87628,[]
358353,[b'Savage Steve Holland']
243599,[b'Christie Will']
51349,[b'Ilya Maksimov']
189682,[b'John S. Robertson']
56143,[b'John Ford']
203901,[b'Jack Clayton']
199206,[b'Victor Iliu']
352334,[b'Mike Elliott']
173873,[b'Evald Schorm']
261102,[b'Carlos Sedes']
130507,[b'William Keighley']
80850,[b'Alexander Hall']
326045,[b'Terry Miles']
45057,[b'Carla Garapedian']
195405,[b'Joseph Kane']
63681,[b'Marcel Carn\xc3\xa9']
34231,[b'Brian Pulido']
26776,[b'Joseph H. Lewis']
81178,"[b'Robert Riskin', b'Harry Lachman']"
86207,[b'Ernest Pintoff']
350846,[b'Agust\xc3\xad Villaronga']
415542,[]
411025,[b'Vitali Mansky']
369769,[b'Vitali Mansky']
390422,[b'David Yates']
276833,[b'Regina Russell Banali']
253980,[b'Drew Pearce']
3144,"[b""Brian O'Hara""]"
340484,[b'Robert Greene']
376386,[b'Michal Marczak']
393561,[b'Laura Poitras']
373480,[b'Sara Jorden\xc3\xb6']
376257,[b'Dawn Porter']
376234,[b'Kim A. Snyder']
376387,[b'Nanfu Wang']
376534,[b'Kirsten Johnson']
10614,[b'Quentin Tarantino']
281987,"[b'George Christopher McCann', b'Lucille Celic']"
76122,[b'Leythum']
138611,"[b'Richard Desjardins', b'Robert Monderie']"
299969,[b'Zak Knutson']
259910,[]
393629,[b'Geoff Lapaire']
350060,[b'Gu\xc3\xb0mundur Arnar Gu\xc3\xb0mundsson']
16766,[b'Shinji Higuchi']
358924,[b'Barbara Kopple']
362579,[b'Antonio Trashorras']
336271,[b'Chris Trebilcock']
396004,[b'Jason William Lee']
208327,"[b'Shinsuke Ogawa', b'Peng Xiaolian']"
394684,[b'Rodrigo Sorogoyen']
361777,[b'Alberto Rodr\xc3\xadguez']
393158,[b'Helena Taberna']
417406,[b'Scott B. Hansen']
393407,[b'Yvan Attal']
375082,[b'Brett Rapkin']
336445,[b'Larry Charles']
34836,[b'Matt Norman']
406042,[b'Mudassar Aziz']
79431,"[b'Andres Maimik', b'Rain Tolk']"
361758,[b'Toshio Masuda']
363611,[b'Keiichi Ozawa']
376538,[b'Mio Ezaki']
376543,[b'Keiichi Ozawa']
376548,[b'Keiichi Ozawa']
376553,[b'Keiichi Ozawa']
200549,[b'Joe Ahearne']
393603,"[b'Jared Martin', b'Robert Mrazek']"
83865,[b'Vladimir Toropchin']
250895,[b'Vladimir Toropchin']
370545,[b'Darina Shmidt']
411023,"[b'Kief Davidson', b'Richard Ladkani']"
277296,[b'Roger Vadim']
345920,[b'David Frankel']
352498,[b'Kerem Sanga']
109301,[b'Wilfred Jackson']
82916,[b'Shigemichi Sugita']
339396,[b'Jeff Wadlow']
317938,[b'Katina Medina Mora']
358725,"[b'Beno\xc3\xaet Del\xc3\xa9pine', b'Gustave de Kervern']"
76964,[b'Albert Ray']
346723,[b'Sl\xc3\xa1vek Hor\xc3\xa1k']
33065,[b'Konstantin Bronzit']
33534,[b'Ilya Maksimov']
109176,[b'Nick Marck']
323673,[b'Kristoffer Tabori']
419546,[b'Adam Curtis']
57664,[b'Henry Hathaway']
4462,[b'Henry Hathaway']
164504,[b'Henry Hathaway']
43380,[b'Henry Hathaway']
392142,[b'Jonathan Barr\xc3\xa9']
276562,"[b'Tom Jenkinson', b'Rich Peppiatt']"
423681,[b'Viesturs Kairi\xc5\xa1s']
322548,"[b""Eddie O'Keefe""]"
421725,"[b'Galen T. Chu', b'Mike Thurmeier']"
393764,[b'Julien Rambaldi']
51953,[b'Pierre Falardeau']
354979,[b'Paul Schrader']
408619,[b'Jonathan Demme']
367412,[b'Damien Chazelle']
210306,[b'Neill Blomkamp']
148318,"[b'Hugo Latulippe', b'Fran\xc3\xa7ois Pr\xc3\xa9vost']"
365323,[b'Dimitris Athanitis']
220124,[b'Anthony Simmons']
932,"[b'Wolfgang Staudte', b'Hans Heinrich']"
41914,[b'Wiktor Grodecki']
355338,[b'Josh Cooley']
40026,"[b""John 'Bud' Cardos""]"
51592,[b'Sheldon Larry']
99330,[b'Pongpat Wachirabunjong']
223391,[b'Emiko Hiramatsu']
245597,[b'Lee Hyeon-jong']
411039,[b'Zacharias Kunuk']
300438,[b'Hardi Volmer']
134705,[b'Mika Kaurism\xc3\xa4ki']
94894,[b'David L. Corley']
38625,[b'Tetsuo Shinohara']
315955,[b'John Irvin']
205939,[b'Anne K. Black']
249703,[b'Selma Vilhunen']
37432,[b'Tom McLoughlin']
18517,[b'Darin Ferriola']
18424,[b'Harry Basil']
408270,[b'Akihiko Shiota']
42885,[b'Anthony Mann']
30614,[b'Anthony Mann']
387801,[b'Amat Escalante']
400387,[b'Pieter Kuijpers']
327175,[b'Wiktor Grodecki']
80301,[b'Michael Feifer']
347026,[b'Amma Asante']
413588,[b'Shujaat Saudagar']
345725,[b'Chen Jianbin']
408267,[b'Ralitza Petrova']
81400,[b'Jan Sv\xc4\x9br\xc3\xa1k']
140541,[b'Greg Griffin']
303680,[b'Chihiro Amano']
220447,"[b'Kentar\xc3\xb4 \xc3\x94tani', b'Keiichi Sato']"
254011,[b'Park Je-hyun']
146724,[b'Jeong Gi-hoon']
202220,[b'Wong Tsz Ming']
214629,[b'Saxon Logan']
47778,[b'Mihalis Kakogiannis']
324013,[b'Robert Altman']
46975,[b'Alan Grint']
424182,[b'Chris Alexander']
77304,[b'Boris Stepantsev']
367732,[b'Chris Kasick']
158900,[b'Fredrik Edfeldt']
408151,[b'Ilyssa Goodman']
416261,[b'Charlie Vaughn']
313371,[]
375345,[b'Eric Bilitch']
410259,[b'Teddy Smith']
240723,[b'Vanessa Parise']
167012,[b'Kevin Connor']
279229,"[b'Felix Fuchssteiner', b'Katharina Sch\xc3\xb6de']"
316015,[b'Penelope Buitenhuis']
203539,[b'Wolfgang Groos']
226001,[b'Marc-Andreas Bochert']
266568,[b'Uwe Janson']
410314,[b'Christie Will']
410774,[]
149786,[b'Allan Arkush']
216647,[b'Karin Brandauer']
51959,[b'Martin Fri\xc4\x8d']
313896,[b'Tobias Wiemann']
374319,[b'Matthias Steurer']
279558,[b'Maria von Heland']
268712,[b'Christian Theede']
374247,[b'Zoltan Spirandelli']
6103,[b'Lou Antonio']
329981,[b'Farren Blackburn']
30374,[b'Andrew Marton']
352186,[b'Chris McCoy']
407172,[b'Pat Kiely']
50835,[b'Kurt Voss']
308423,[b'Matthew Hammett Knott']
362610,"[b'Marcos Cabot\xc3\xa1', b'Toni Bestard']"
387558,[b'Jane Gull']
167644,[b'Mika Ronkainen']
59853,[b'Carlo Mazzacurati']
73077,[b'Francesco Patierno']
41599,[b'Joseph L. Mankiewicz']
150065,[b'Victoria Mahoney']
49927,[b'Wang Xiaoshuai']
129383,[b'Yoshimitsu Morita']
383788,[b'Dominik Hartl']
413452,[b'Knate Gwaltney']
332794,[b'J\xc3\xa9r\xc3\xb4me Salle']
401061,[b'Shawn Crahan']
419289,[]
378064,[b'Naoko Yamada']
262831,[b'Tung Wang']
364111,[b'Tatsuyuki Nagai']
34577,[]
19961,[b'Gisabur\xc5\x8d Sugii']
181456,[b'Samuel Fuller']
369336,[b'David Zellner']
395763,[b'Jalil Lespert']
383807,[b'Katell Quill\xc3\xa9v\xc3\xa9r\xc3\xa9']
402693,[b'Marcel Barrena']
41619,[b'Leander Hau\xc3\x9fmann']
63244,[b'Matthew Longfellow']
40690,[b'Matthew Longfellow']
102622,[b'Tim Kirkby']
61903,[b'Byron Haskin']
148766,[b'Irving Rapper']
131074,[b'Charles Crichton']
71984,[b'Anthony Asquith']
53598,[b'Edward F. Cline']
198227,[b'Monta Bell']
22689,[b'Albert Ray']
175983,"[b'George Nichols Jr.', b'Wanda Tuchock']"
125578,[b'Ray Enright']
254047,[b'Matt Berman']
128104,[b'Ana\xc3\xafs Barbeau-Lavalette']
64965,[b'Giovanni Veronesi']
396232,"[b'Reuben Atlas', b'Jerry Rothwell']"
378480,"[b'Matteo Zoppis', b'Alessio Rigo de Righi']"
393961,[b'Michal Siewierski']
380699,"[b""Antonino D'Ambrosio""]"
76010,[b'Juan Manuel Cotelo']
87561,[b'Jean Genet']
381685,[b'Ra\xc3\xbal Campos']
403911,"[b'Ra\xc3\xbal Campos', b'Jan Suter']"
29066,[b'Roger Corman']
200655,[b'Howard Alk']
299641,[b'Jonathan Kesselman']
84672,[b'Jean-Pierre Gorin']
376502,[b'Rich Fox']
241206,[b'Irving Brecher']
104989,[b'Irwin Allen']
64428,[b'Cliff Owen']
396744,[b'Max Lewkowicz']
361251,[b'Francisco Varone']
394224,[b'David Zellner']
97340,[b'\xc3\x93skar Th\xc3\xb3r Axelsson']
130402,[b'Eagle Pennell']
413764,[b'Bartosz M. Kowalski']
39395,[b'Radu Muntean']
333516,[b'Hannaleena Hauru']
128250,[b'Annemarie Jacir']
106887,[b'Armando Robles Godoy']
328416,[b'Rick King']
340616,[b'Rachel Lang']
396330,"[b'Matt Peters', b'Melchior Zwyer']"
72826,[b'Junji Kurata']
113119,"[b'Minoru Kanaya', b'Kiyosumi Kuzakawa']"
277834,"[b'Ron Clements', b'John Musker']"
354421,[b'Brian Hill']
41973,[b'Charlotte Zwerin']
276578,[b'Philippe Gagnon']
27211,[b'At\xc4\xb1f Y\xc4\xb1lmaz']
345470,[b'Jake Gavin']
419471,[b'Quentin Lee']
355506,[b'Gregg Bishop']
421313,[b'James Nunn']
140491,[b'Michael Shumway']
26370,[b'Dollan Cannell']
376866,[b'Pablo Larra\xc3\xadn']
74493,[b'Takashi Yamazaki']
52254,[b'David Sieveking']
384682,"[b'Josh Gordon', b'Will Speck']"
363093,[b'Park Hoon-Jung']
252874,[b'Shogo Yabuuchi']
105711,[b'Maya Deren']
88065,[b'Milton Moses Ginsberg']
128111,[b'Kang Yi-kwan']
102871,[b'Rolando Colla']
71543,[b'Nir Bergman']
44010,"[b'Kyle Lawrence', b'Caleb Doyle']"
112033,[b'Danyael Sugawara']
86821,[b'Chris Mortensen']
201365,[b'Glenio Bonder']
233383,[b'James MacTaggart']
46612,[]
346443,[b'Maciej Bochniak']
95046,[b'Garson Kanin']
62439,[b'Kim Young-tak']
365942,[b'Peter Chelsom']
330459,[b'Gareth Edwards']
353979,[b'Carles Torrens']
259695,[b'Ben Affleck']
381288,[b'M. Night Shyamalan']
382653,[b'Johnny Ma']
381043,[b'Alexandre Lehmann']
311764,[b'Isaac Rentz']
384673,[b'Sonia Kennebeck']
305943,[b'Andy Goddard']
426576,[b'Rob Williams']
54539,"[b""Marcel L'Herbier""]"
309929,[b'Erick Zonca']
170279,[b'Paul Ruven']
346672,[b'Anna Foerster']
85672,[b'Don Schain']
427342,"[b'Kim Druzhinin', b'Andrey Shalopa']"
287281,"[b'Matt Vancil', b'Thomas M. Gofton', b'Tom Brown']"
37708,[b'Andy Hurst']
376290,[b'John Madden']
373442,"[b'Mathew Orzel', b'Heidi Brandenburg']"
291328,[b'Warren Beatty']
210234,[b'Veronica Velasco']
121173,[b'Jun Lana']
148479,[]
346347,[b'Jennifer Liao']
414977,[b'Nicholas Brooks']
31245,[b'Rick Sloane']
422603,[b'Ganesh Raj']
402217,[b'Omar Lulu']
411279,[b'Ranjith Sankar']
411054,[b'Johnpaul George']
398786,[b'Rajeev Ravi']
381374,[b'Abrid Shine']
3159,[b'Dick Randall']
27395,[b'Javier Aguirre']
92779,[b'Peter Manoogian']
124902,[b'Christopher Menaul']
67276,[b'David Lynch']
48784,[b'David Lynch']
105829,[b'Rashid Nugmanov']
79145,[]
386827,[b'Kim Rocco Shields']
217428,[b'Gil Portes']
75450,"[b'Rob Lemkin', b'Thet Sambath']"
25021,[b'Brent Zacky']
74302,[b'Ertem E\xc4\x9filmez']
42496,[b'Emile de Antonio']
274870,[b'Morten Tyldum']
78174,[b'Fran\xc3\xa7ois Bertrand']
296633,[b'Lim Soon-rye']
116323,[b'Chung Ji-young']
381284,[b'Theodore Melfi']
297298,[]
371153,[b'Sel\xc3\xa7uk Aydemir']
140485,[b'Ersoy G\xc3\xbcler']
378435,[b'Orhan O\xc4\x9fuz']
425498,[b'Osmany Rodriguez']
359246,[b'Stephen Cognetti']
347127,[b'Craig Moss']
412698,[b'Federica di Giacomo']
262474,[b'Cody Knotts']
426634,[b'John Pilger']
126816,[b'Michael Switzer']
77862,[]
57739,[b'\xc3\x96zcan Deniz']
161808,[b'Togan G\xc3\xb6kbakar']
223551,[b'Lourens Blok']
45017,[b'Bill Bennett']
272072,[b'Patrick McGuinn']
137619,[b'Pere Portabella']
26872,[b'Keith Beauchamp']
139434,"[b'Patricio Henr\xc3\xadquez', b'Luc C\xc3\xb4t\xc3\xa9']"
139929,[b'Eddy Terstall']
393457,[b'Denzel Washington']
111261,[b'Mark Becker']
36833,[b'Bruce LaBruce']
16359,[b'Eddy Terstall']
408203,[b'Selma Vilhunen']
210052,[b'Rick Ostermann']
344039,[b'Tim Godsall']
332979,[b'Ben Younger']
187897,[b'Chang Cheh']
424889,"[b'Habib Louati', b'Boris Jacq']"
80961,[b'Zeki \xc3\x96kten']
217672,[b'Ray Enright']
215736,[b'Bernard Vorhaus']
21752,[b'Daniel Filho']
144464,"[b'Edwin S. Porter', b'Jacob Blair Smith']"
404762,[b'Ryan White']
180371,[b'Maur\xc3\xadcio Farias']
80809,[b'Ron Satlof']
381041,[b'Linas Phillips']
413052,[b'Akan Satayev']
371446,[b'Jason Lew']
362974,[b'No Deok']
154922,[b'Konstantin Feoktistov']
314946,[b'Konstantin Feoktistov']
52939,[b'Sergei Glezin']
124277,[b'Christopher Kezelos']
228384,[b'Robert Thalheim']
11603,[b'Jeff Bleckner']
226686,[b'Ron Satlof']
320413,[b'Jim Hosking']
96468,[b'Takashi Shimizu']
263412,[b'Pedro Olea']
108501,[b'Patrick G. Donahue']
60254,[b'Safy Nebbou']
342737,[b'Mike Mills']
425553,"[b'Ulf Malmros', b'Jaana Fomin']"
227667,[b'Ron Satlof']
422874,[b'Mart\xc3\xadn Rosete']
412329,[b'Ramon Fernandez']
225525,[b'Ron Satlof']
426903,[b'Eadweard Muybridge']
406785,[b'Leo Matsuda']
214938,[b'Nikolai Volev']
136058,"[b'Jim Klein', b'Julia Reichert']"
229638,[b'William C. McGann']
160261,[b'Raam Shetty']
198176,[b'Mervyn LeRoy']
418693,"[b'Ricki Stern', b'Anne Sundberg']"
394423,[b'Todd Newman']
418691,[b'John William Ross']
217763,[b'Mervyn LeRoy']
210653,[b'Juan Bustillo Oro']
244201,[b'William Keighley']
412213,[b'Emil Ben-Shimon']
406431,[b'Vlad Yudin']
389044,[b'S\xc3\xb3lveig Anspach']
345727,[]
230031,[]
362884,[b'Lynne Stopkewich']
64191,[b'Peter Werner']
185644,[b'Kirby Dick']
200035,[b'David Petrarca']
53035,[b'Matthew Galkin']
100829,[]
138014,[]
33127,[b'John Holowach']
105561,[b'Brian Malone']
206397,[b'Rick Ray']
123279,[b'Paul Miller']
65345,[b'David Lewis']
275355,[b'Don Roy King']
88496,[b'Bob Fosse']
103181,[b'Lonny Price']
17712,[b'David Higby']
34516,[]
26016,[b'Paul Miller']
393731,[b'Sacha Wolff']
362226,[b'Heber Cannon']
257487,[b'Jorge Algora']
403357,[b'Salvador Calvo']
311324,[b'Zhang Yimou']
283146,[b'Nina Paley']
56486,[b'Ulrich Seidl']
99004,[b'Ladislao Vajda']
401593,[b'Jeff Tomsic']
85944,[b'Rob Zombie']
347870,[b'Clay Liford']
429126,[b'Benjamin Dickinson']
401060,[b'Chris Sparling']
413417,[b'Caleb Vetter']
352490,[b'Simon Aboud']
320293,[b'Jaakko Pakkasvirta']
310307,[b'John Lee Hancock']
89463,[b'Richard Lang']
136921,[b'Patrick Jean']
36123,[b'Howard Hall']
59046,[b'Alessandro Piva']
409447,"[b'Alex Rudzinski', b'Kenny Leon']"
332746,"[b'David Osit', b'Malika Zouhali-Worrall']"
59356,"[b'Stephen Quay', b'Timothy Quay', b'Keith Griffiths']"
59357,"[b'Stephen Quay', b'Timothy Quay']"
301849,[b'Jens \xc3\x96stberg']
188521,[b'Coky Giedroyc']
20089,[b'Akiyuki Shinbo']
380620,[b'Kiyoshi Kurosawa']
115877,[b'Eloy de la Iglesia']
47121,[b'Eloy de la Iglesia']
111708,[b'Eloy de la Iglesia']
115909,[b'Eloy de la Iglesia']
98596,[b'Eloy de la Iglesia']
115903,[b'Eloy de la Iglesia']
114051,[b'Eloy de la Iglesia']
115894,[b'Eloy de la Iglesia']
80296,[b'Eloy de la Iglesia']
29338,[b'Eloy de la Iglesia']
29333,[b'Eloy de la Iglesia']
29336,[b'Eloy de la Iglesia']
105093,[b'Eloy de la Iglesia']
356305,[b'John Hamburg']
229065,[b'Samantha Fuller']
249931,[b'Ech\xc3\xa9 Janga']
49754,[b'Doug Walker']
75604,[b'Doug Walker']
137669,[b'Doug Walker']
411201,[b'Steven Cantor']
422469,[b'Gabe Turner']
335797,[b'Garth Jennings']
413543,[b'Gauri Shinde']
413547,[b'Sujoy Ghosh']
44746,[b'Sheree Folkson']
297814,[b'Jay Chapman']
1608,[b'Maria Giese']
203059,[b'Lance Bangs']
365544,[b'\xd0\xa4\xd0\xb5\xd0\xb4\xd0\xbe\xd1\x80 \xd0\x94\xd0\xbc\xd0\xb8\xd1\x82\xd1\x80\xd0\xb8\xd0\xb5\xd0\xb2']
248946,[b'Matt Piedmont']
110549,[b'Michael Dimich']
290911,[b'Max F\xc3\xa4rberb\xc3\xb6ck']
298522,[b'Wyatt Cenac']
323690,[b'Steven Feinartz']
38610,[b'John Murlowski']
411019,[b'Raoul Peck']
225577,[b'Ron Satlof']
393003,[b'Nicholas DiBella']
116445,"[b""Robert Vincent O'Neill""]"
89540,[b'Salvador Carrasco']
68636,[b'Carlos Enrique Taboada']
207323,[b'J\xc3\xb8rgen Lerdam']
400753,[b'Antonis Sotiropoulos']
380013,[b'Jesse Shapiro']
360022,[b'Casper Andreas']
381935,[b'Thomas Dekker']
52415,[b'Lee Kyoung-mi']
272414,[b'Amanda Marsalis']
340194,[b'Stephen Suettinger']
173845,[b'G\xc3\xb6sta Bernhard']
411632,[b'Keoni Waxman']
216550,[]
361340,[]
296288,[b'Matheus Souza']
324263,[b'Luke Meyer']
160372,[b'Cheik Doukour\xc3\xa9']
42377,"[b'Omar Al-Qattan', b'Michael Schwarz']"
40061,[b'Georges Lautner']
407204,[b'Johannes Nyholm']
326256,[b'Ravi Kapoor']
423377,[b'Richard Gray']
377275,[b'Justine Triet']
396965,[b'Anderson Boyd']
31160,[b'Rodrigo Blaas']
294608,[]
380731,[b'Bruno Vaussenat']
162139,"[b'Paul Kenworthy', b'Ralph Wright']"
257331,[b'Lee Han']
334522,[b'Vincent P\xc3\xa9rez']
406125,[b'Neal Wu']
391642,[b'Masato Hijikata']
145593,[b'Joe DeMaio']
418990,[b'Marcus Raboy']
320892,[b'Lance Bangs']
40573,[b'V\xc4\x9bra Chytilov\xc3\xa1']
426958,[b'\xc3\x81rp\xc3\xa1d Sopsits']
277806,[b'Asako Hyuga']
148864,[b'Luc Dionne']
278851,[b'Jean-Nicolas Orhon']
23207,[b'Daniel Gordon']
425774,[b'Matthew Holmes']
408290,"[b'Tizza Covi', b'Rainer Frimmel']"
423093,[b'Roger Gual']
341443,[b'Mai Suzuki']
89307,[b'Christian I. Nyby II']
324440,[b'Nikias Chryssos']
397981,[b'Jackson Stewart']
349028,[b'Trevor Juras']
100272,[b'Keith Wright']
326247,"[b'Aaron Keeling', b'Austin Keeling']"
293553,"[b""Matt O'Mahoney""]"
373841,[b'Neil Breen']
255746,[b'Mikkel Serup']
416258,[]
87759,[b'Vladimir Basov']
8209,"[b'Sven Taddicken', b'Jan-Christoph Glaser', b'Carsten Ludwig', b'Jakob Ziemnicki']"
369237,"[b'Curt Morgan', b'Jon Klaczkiewicz']"
225816,[b'Christian I. Nyby II']
24681,[b'Jann Turner']
397552,[b'Oleg Assadulin']
391039,[b'Saeed Roustayi']
301339,[b'James Steven Sadwith']
42494,[b'Jim McBride']
319851,[b'Jim McBride']
125949,[b'Jim McBride']
392011,[b'Ceyda Torun']
